,test,station,acc_train,acc
0,SCT,6096,0.89,0.812
0,SCT,4330,0.5,0.5
0,SCT,4201,0.5,0.5
0,SCT,6100,0.95,0.769
0,SCT,4202,0.5,0.5
0,SCT,4266,0.78,0.688
0,SCT,6184,0.9,0.909
0,SCT,6081,0.97,0.79
0,SCT,4207,0.5,0.5
0,SCT,6120,0.94,0.932
0,SCT,4203,0.5,0.5
0,SCT,4221,0.84,0.826
0,SCT,4351,0.5,0.5
0,SCT,6010,0.5,0.5
0,SCT,4313,0.5,0.5
0,SCT,6005,0.5,0.5
0,SCT,4228,0.86,0.85
0,SCT,4320,0.5,0.5
0,SCT,6011,0.5,0.5
0,BuddyCheck,6159,0.86,0.944
0,BuddyCheck,6043,0.95,0.5
0,BuddyCheck,6119,0.99,0.886
0,BuddyCheck,6149,0.71,0.894
0,BuddyCheck,6181,1,0.994
0,BuddyCheck,6080,0.92,0.823
0,BuddyCheck,6170,1,0.994
0,BuddyCheck,6060,0.58,0.637
0,BuddyCheck,6110,0.99,0.844
0,BuddyCheck,6058,0.99,0.875
0,BuddyCheck,4217,0.5,0.5
0,BuddyCheck,4310,0.5,0.5
0,BuddyCheck,4390,0.5,0.5
0,BuddyCheck,4360,0.5,0.5
0,BuddyCheck,4220,0.5,0.5
0,BuddyCheck,4260,0.5,0.5
0,BuddyCheck,4208,0.5,0.5
0,BuddyCheck,6169,0.98,0.989
0,BuddyCheck,6160,1,0.995
0,BuddyCheck,4210,0.5,0.5
0,BuddyCheck,4270,0.5,0.5
0,BuddyCheck,6030,0.96,0.5
0,BuddyCheck,6071,0.97,0.976
0,BuddyCheck,4382,0.5,0.5
0,BuddyCheck,6151,0.96,0.5
0,BuddyCheck,4250,0.5,0.5
0,BuddyCheck,6069,0.5,0.5
0,BuddyCheck,6142,0.97,0.5
0,BuddyCheck,4231,0.5,0.5
0,BuddyCheck,6079,0.96,0.932
0,BuddyCheck,4339,0.5,0.5
0,BuddyCheck,4312,0.5,0.5
0,BuddyCheck,4242,0.5,0.5
0,BuddyCheck,6052,0.57,0.5
0,BuddyCheck,6165,1,0.988
0,BuddyCheck,6009,0.5,0.5
0,BuddyCheck,6041,0.5,0.5
0,BuddyCheck,4214,0.5,0.5
0,BuddyCheck,4230,0.5,0.5
0,BuddyCheck,6124,0.98,0.967
0,BuddyCheck,6108,0.97,0.878
0,BuddyCheck,6070,0.95,0.675
0,BuddyCheck,4301,0.5,0.5
0,BuddyCheck,4285,0.5,0.5
0,BuddyCheck,4253,0.5,0.5
0,BuddyCheck,4272,0.5,0.5
0,BuddyCheck,6180,1,0.997
0,BuddyCheck,6104,0.96,0.891
0,BuddyCheck,6168,0.98,0.957
0,BuddyCheck,6096,0.98,0.932
0,BuddyCheck,4330,0.5,0.5
0,BuddyCheck,4201,0.5,0.5
0,BuddyCheck,6100,1,0.974
0,BuddyCheck,4202,0.5,0.5
0,BuddyCheck,4266,0.5,0.5
0,BuddyCheck,6184,0.99,0.978
0,BuddyCheck,6081,1,0.888
0,BuddyCheck,4207,0.5,0.5
0,BuddyCheck,6120,0.96,0.906
0,BuddyCheck,4203,0.5,0.5
0,BuddyCheck,4221,0.5,0.5
0,BuddyCheck,4351,0.5,0.5
0,BuddyCheck,6010,0.5,0.5
0,BuddyCheck,4313,0.5,0.5
0,BuddyCheck,6005,0.5,0.5
0,BuddyCheck,4228,0.5,0.5
0,BuddyCheck,4320,0.5,0.5
0,BuddyCheck,6011,0.5,0.512
0,ARTest,6159,-1.36382391692115,0.487736173605578
0,ARTest,6043,-1.22428919985384,0.810099610258964
0,ARTest,6119,-1.36382391692115,0.523651665189243
0,ARTest,6149,-1.19891925129615,0.876674667828685
0,ARTest,6181,-1.19046260177692,0.904706271015936
0,ARTest,6080,-1.33422564360384,0.527155615587649
0,ARTest,6170,-1.37228056644038,0.510511851195219
0,ARTest,6060,-1.3511389426423,0.48335623560757
0,ARTest,6110,-1.33845396836346,0.570954995567729
0,ARTest,6058,-1.19469092653653,0.869666767031873
0,ARTest,4217,-1.24543082365192,0.764548255079681
0,ARTest,4310,-1.40187883975769,0.5
0,ARTest,4360,-1.35959559216153,0.524527652788845
0,ARTest,4220,-1.22428919985384,0.803091709462151
0,ARTest,4260,-1.20314757605576,0.843387139043825
0,ARTest,6169,-1.20314757605576,0.880178618227092
0,ARTest,6190,-1.33422564360384,0.535915491583665
0,ARTest,6160,-1.36805224168076,0.523651665189243
0,ARTest,4210,-1.19046260177692,0.911714171812749
0,ARTest,4270,-1.32999731884423,0.524527652788845
0,ARTest,6030,-1.36382391692115,0.486860186005976
0,ARTest,6071,-1.36805224168076,0.518395739591633
0,ARTest,4382,-1.27502909696923,0.610374437549801
0,ARTest,4250,-1.20737590081538,0.803967697061753
0,ARTest,6075,-1.22428919985384,0.785571957470119
0,ARTest,6142,-1.211604225575,0.859154915836653
0,ARTest,4373,-1.26234412269038,0.616506350747012
0,ARTest,4231,-1.37228056644038,0.500875987599602
0,ARTest,6079,-1.19891925129615,0.881930593426295
0,ARTest,4339,-1.35536726740192,0.541171417181275
0,ARTest,6052,-1.36382391692115,0.502627962798805
0,ARTest,6165,-1.19891925129615,0.90120232061753
0,ARTest,6009,-1.20737590081538,0.81885948625498
0,ARTest,6041,-1.33422564360384,0.521023702390438
0,ARTest,6124,-1.22851752461346,0.821487449053785
0,ARTest,6108,-1.21583255033461,0.819735473854582
0,ARTest,6070,-1.35959559216153,0.492992099203187
0,ARTest,4301,-1.211604225575,0.764548255079681
0,ARTest,4285,-1.40187883975769,0.5
0,ARTest,4253,-1.35959559216153,0.523651665189243
0,ARTest,4272,-1.34691061788269,0.520687482989032
0,ARTest,6193,-1.35959559216153,0.509635863595618
0,ARTest,6191,-1.35536726740192,0.5
0,ARTest,6180,-1.36382391692115,0.52189968999004
0,ARTest,6104,-1.36382391692115,0.522775677589641
0,ARTest,6096,-1.22006087509423,0.789951895468128
0,ARTest,4330,-1.28348574648846,0.591978697958167
0,ARTest,4201,-1.22428919985384,0.844263126643426
0,ARTest,6100,-1.40187883975769,0.5
0,ARTest,4202,-1.35959559216153,0.496496049601594
0,ARTest,6184,-1.20737590081538,0.843387139043825
0,ARTest,6081,-1.22851752461346,0.7750601062749
0,ARTest,4207,-1.22006087509423,0.745276527888446
0,ARTest,6120,-1.34268229312307,0.487736173605578
0,ARTest,4203,-1.26234412269038,0.623514251543825
0,ARTest,4221,-1.22851752461346,0.755788379083665
0,ARTest,6010,-1.22851752461346,0.839007201045817
0,ARTest,4313,-1.33845396836346,0.511387838794821
0,ARTest,6005,-1.2412024988923,0.747028503087649
0,ARTest,4320,-1.20737590081538,0.888938494223108
,,,,0.661030116736736
