,test,station,acc_train,acc
0,SCT,4390,-1.40187883975769,0.5
0,SCT,4360,-1.40187883975769,0.5
0,SCT,4220,-1.37228056644038,0.509635863595618
0,SCT,4260,-1.3765088912,0.594606660756972
0,SCT,4208,-1.40187883975769,0.5
0,SCT,6179,0.846153846153846,0.815737051792829
0,SCT,6169,0.788461538461538,0.879482071713147
0,SCT,6190,0.836538461538462,0.706175298804781
0,SCT,6160,0.903846153846154,0.830677290836653
0,SCT,4210,-1.40187883975769,0.5
0,SCT,4270,-1.34691061788269,0.473720372011952
0,SCT,6030,0.75,0.644422310756972
0,SCT,6071,0.740384615384615,0.786852589641434
0,SCT,4382,-1.3511389426423,0.551683268376494
0,SCT,6151,0.826923076923077,0.900398406374502
0,SCT,4250,-1.40187883975769,0.5
0,SCT,6075,0.730769230769231,0.591633466135458
0,SCT,6069,0.798076923076923,0.574701195219123
0,SCT,6142,0.769230769230769,0.850597609561753
0,SCT,4373,0.5,0.5
0,SCT,4231,-1.35959559216153,0.517519751992032
0,SCT,6079,0.682692307692308,0.582669322709163
0,SCT,4339,-1.40187883975769,0.5
0,SCT,4312,-1.40187883975769,0.5
0,SCT,4242,-1.40187883975769,0.5
0,SCT,6052,0.721153846153846,0.573705179282868
0,SCT,6165,0.807692307692308,0.73804780876494
0,SCT,6009,0.5,0.5
0,SCT,6041,0.663461538461538,0.532868525896414
0,SCT,4214,-1.40187883975769,0.5
0,SCT,4230,-1.36805224168076,0.5
0,SCT,6124,0.884615384615385,0.816733067729084
0,SCT,6108,0.836538461538462,0.632470119521912
0,SCT,6070,0.740384615384615,0.691235059760956
0,SCT,4301,-1.40187883975769,0.5
0,SCT,4285,-1.36805224168076,0.527155615587649
0,SCT,4253,-1.35959559216153,0.5
0,SCT,4272,-1.35536726740192,0.552559255976096
0,SCT,6193,0.798076923076923,0.75796812749004
0,SCT,6191,0.778846153846154,0.828685258964143
0,SCT,6180,0.836538461538462,0.899402390438247
0,SCT,6104,0.673076923076923,0.669322709163347
0,SCT,6168,0.807692307692308,0.702191235059761
0,SCT,6096,0.75,0.726095617529881
0,SCT,6186,0.923076923076923,0.953187250996016
0,SCT,4416,0.5,0.5
0,SCT,4330,-1.40187883975769,0.5
0,SCT,4201,-1.40187883975769,0.5
0,SCT,6100,0.846153846153846,0.795816733067729
0,SCT,4202,-1.40187883975769,0.5
0,SCT,6111,0.807692307692308,0.485059760956175
0,SCT,4266,-1.37228056644038,0.495620062001992
0,SCT,6184,0.894230769230769,0.836653386454183
0,SCT,6081,0.778846153846154,0.660358565737052
0,SCT,6120,0.798076923076923,0.836653386454183
0,SCT,4203,-1.40187883975769,0.5
0,SCT,4221,-1.31731234456538,0.579714871563745
0,SCT,4351,-1.40187883975769,0.5
0,SCT,6010,0.5,0.5
0,SCT,4313,-1.40187883975769,0.5
0,SCT,6005,0.5,0.5
0,SCT,4320,-1.40187883975769,0.5
0,SCT,6011,0.5,0.5
0,BuddyCheck,6159,0.721153846153846,0.592629482071713
0,BuddyCheck,6043,0.711538461538461,0.5
